lat,lon,year,day,sit
70.9485,-160.91899999999995,2011,3,1.0721971000000001
71.09325,-162.21625,2011,3,0.76501423
71.05475,-157.88074,2011,3,1.136024
71.22224399999998,-159.16125,2011,3,1.1448219
71.37975,-160.4635,2011,3,0.8435208000000001
71.52775600000002,-161.78725,2011,3,1.1762823999999998
71.66525,-163.13126,2011,3,1.1231643
70.48425,-151.20377,2011,3,1.3751395
70.70025,-152.38275,2011,3,1.3368586
70.90774499999998,-153.58676,2011,3,1.5531177999999999
71.10675,-154.81725,2011,3,1.6974794999999998
71.29675,-156.07299999999995,2011,3,1.2777943999999999
71.4775,-157.35326,2011,3,1.3841956
71.6485,-158.658,2011,3,1.0983703000000002
71.80975,-159.9865,2011,3,1.1437407
71.96075400000002,-161.33775,2011,3,1.2011912
70.17325,-147.12724,2011,3,2.1042417999999996
70.88325,-150.54973999999999,2011,3,1.0659411
71.104,-151.746,2011,3,1.7101008999999998
71.31625,-152.96923999999999,2011,3,1.2023087
71.51925,-154.22,2011,3,1.3473995
71.897995,-156.8015,2011,3,1.3174748
72.07300000000002,-158.13126,2011,3,1.2369866000000005
72.238,-159.487,2011,3,1.1370306000000001
72.39275,-160.8665,2011,3,1.3055743999999998
70.29899999999999,-145.305,2011,3,0.99882084
70.555504,-146.4025,2011,3,1.1743898000000002
70.80525,-147.52875,2011,3,1.1553471000000002
71.04675,-148.68451000000005,2011,3,1.265313
71.28,-149.8685,2011,3,1.2911263000000002
71.50525,-151.08151,2011,3,1.1823062
71.72175,-152.32425,2011,3,1.1216694999999999
72.12775,-154.89575,2011,3,1.0515212999999999
72.316505,-156.224,2011,3,1.3417237
72.4955,-157.57976000000005,2011,3,1.5489912000000001
72.6645,-158.96274,2011,3,1.3098633999999998
72.82300000000002,-160.37175,2011,3,1.3199536
69.84625,-141.39075,2011,3,0.93444484
70.12825,-142.4115,2011,3,0.98257875
70.4045,-143.4615,2011,3,1.13385
70.67325,-144.5405,2011,3,1.0341161
70.935,-145.64949,2011,3,1.0000465
71.189255,-146.78824,2011,3,0.87851566
72.125,-151.64975,2011,3,0.78905976
72.337006,-152.9425,2011,3,1.0468283999999999
72.53975,-154.2655,2011,3,1.1872714
72.73275,-155.6185,2011,3,1.16832
72.91624499999998,-157.00125,2011,3,1.2762194
73.08925,-158.4125,2011,3,1.4598856000000002
73.251755,-159.85175,2011,3,1.5159018
68.99075,-136.749,2011,3,1.4321513000000001
69.30199999999999,-137.66325,2011,3,1.4435868
69.608246,-138.60449,2011,3,1.2984946000000002
69.90825,-139.57399999999998,2011,3,1.092455
70.20175,-140.57225,2011,3,1.1210132
70.48926,-141.59976,2011,3,0.88339156
70.770004,-142.65775,2011,3,0.8857074
71.04375,-143.746,2011,3,0.8063245
71.310745,-144.866,2011,3,0.76219374
71.56975,-146.01724,2011,3,0.7868126999999999
71.82125,-147.20074,2011,3,0.8604973
72.06425,-148.41648999999995,2011,3,1.0417099
72.298996,-149.66475,2011,3,0.79240364
72.52475,-150.94576,2011,3,0.9826982
72.741745,-152.259,2011,3,1.2696288
72.94975,-153.60501000000005,2011,3,1.0465309999999999
73.147255,-154.98325,2011,3,1.2263064
73.33475,-156.39275,2011,3,1.3847657
73.51199,-157.83373999999995,2011,3,1.4711732
69.322754,-135.888,2011,3,1.3223753
69.638504,-136.80399,2011,3,1.4075334
69.94925,-137.748,2011,3,1.6018199
70.25399999999999,-138.72125,2011,3,1.2039375
70.553,-139.7245,2011,3,0.93993855
70.845505,-140.7585,2011,3,0.99179804
71.13125600000002,-141.8235,2011,3,1.0195174
71.68225,-144.05100000000004,2011,3,0.77580154
71.94675,-145.214,2011,3,1.0676292
72.203,-146.411,2011,3,0.7389009
72.45125,-147.64224,2011,3,1.0641186000000002
72.69125,-148.908,2011,3,0.97311646
72.92225,-150.20825,2011,3,0.8727538
73.14426,-151.543,2011,3,1.0795569999999999
73.35651,-152.91275,2011,3,1.1478342
73.55875,-154.31673999999995,2011,3,1.2154317
73.75125,-155.75423999999995,2011,3,1.1213206
73.932755,-157.225,2011,3,1.2632606000000002
69.6485,-135.0,2011,3,1.5597448
69.97,-135.9165,2011,3,1.2582701
70.28575,-136.86276,2011,3,1.0909007
70.59575,-137.83875,2011,3,0.95558393
70.89975,-138.84625,2011,3,1.0948228000000002
71.1975,-139.88525,2011,3,0.89995795
71.77275,-142.0625,2011,3,0.7506482
72.04974,-143.20224,2011,3,0.7371004
72.3195,-144.37701,2011,3,0.8900440999999999
72.58125,-145.5875,2011,3,1.0095576
73.07975,-148.11674,2011,3,1.0419091999999999
73.316505,-149.436,2011,3,1.087892
73.5435,-150.79225,2011,3,1.0641742
73.76075,-152.18576000000004,2011,3,1.1555271999999999
73.968,-153.61575,2011,3,1.0510777
74.16525,-155.08223999999996,2011,3,1.1200783
74.35174599999998,-156.58426,2011,3,0.87047887
69.638504,-133.196,2011,3,1.7090143
69.97,-134.0835,2011,3,1.3028888
70.29625,-135.0,2011,3,0.9370301999999999
70.61700400000002,-135.947,2011,3,0.7848964
70.93200999999998,-136.92525,2011,3,0.7201784999999999
71.24126,-137.93576000000002,2011,3,1.0542973999999998
71.544495,-138.97925,2011,3,0.8941994000000001
71.840744,-140.05725,2011,3,1.131238
72.13075,-141.1705,2011,3,0.71903443
72.412994,-142.319,2011,3,0.89267915
72.68825,-143.50476,2011,3,1.0567906
72.955505,-144.72775,2011,3,1.1269561000000001
73.21475,-145.989,2011,3,0.98369133
73.46525600000002,-147.2885,2011,3,1.0702061999999999
73.707,-148.627,2011,3,0.9246129999999999
73.939255,-150.005,2011,3,1.0085701999999999
74.16199999999998,-151.42224,2011,3,1.0993162
74.37475,-152.879,2011,3,1.0129108
74.57675,-154.37425,2011,3,1.1221111000000001
69.94925,-132.252,2011,3,1.0383458
70.28575,-133.13725,2011,3,1.2069893
70.61700400000002,-134.05325,2011,3,0.8450589
70.94325,-135.00024,2011,3,0.66237175
71.578,-136.99225,2011,3,1.038902
71.88675,-138.03975,2011,3,1.0694132
72.18875,-139.12274,2011,3,0.8796224
72.48375,-140.24176,2011,3,0.9596761
72.77175,-141.39899,2011,3,1.1100771
73.05275,-142.59476,2011,3,1.0883466999999998
73.3255,-143.82974,2011,3,0.9685802
73.59025,-145.105,2011,3,1.0140462
74.09375,-147.77875,2011,3,0.89841616
74.33176,-149.17825,2011,3,0.9334379
74.56,-150.61926,2011,3,0.9852634
74.778244,-152.10299999999995,2011,3,1.0102607
74.98575,-153.62798999999995,2011,3,1.2712886
70.25399999999999,-131.27875,2011,3,1.0393261999999999
70.59575,-132.16125,2011,3,0.8993542
71.58925,-135.0,2011,3,0.8814173000000001
72.53075,-138.15076000000002,2011,3,1.0490386
72.83175,-139.27576000000002,2011,3,0.90874934
73.12601,-140.44025,2011,3,0.8873761999999998
73.4125,-141.64551,2011,3,0.9519569
73.69124599999998,-142.89175,2011,3,1.1245886999999999
73.96175,-144.18074,2011,3,1.0806806
74.22375500000003,-145.513,2011,3,0.93769777
74.47725,-146.88875,2011,3,0.9206589
74.721,-148.30927,2011,3,0.9981556999999999
74.95476,-149.7745,2011,3,1.1094376
75.1785,-151.28476,2011,3,1.272974
75.39149499999998,-152.84024,2011,3,1.3545945
70.553,-130.2755,2011,3,0.74279463
70.89975,-131.15425,2011,3,0.71234953
71.24126,-132.06423999999998,2011,3,0.9211777
71.578,-133.00775,2011,3,0.9332701999999999
71.90925,-133.986,2011,3,1.002825
72.55450400000002,-136.05151,2011,3,0.86593336
72.868,-137.14075,2011,3,0.9211067
73.17474,-138.27051,2011,3,0.9784341999999999
73.47475,-139.4415,2011,3,1.1631773
73.76725,-140.6545,2011,3,1.1712049999999998
74.05174,-141.91125,2011,3,1.1636214
74.3285,-143.21275,2011,3,1.2370572
74.597,-144.56024,2011,3,1.2063807
74.855995,-145.95401,2011,3,1.171499
75.10574,-147.39551,2011,3,1.3888308999999999
75.34575,-148.8845,2011,3,1.6644672999999999
75.5755,-150.422,2011,3,1.3498373
75.79425,-152.00799999999995,2011,3,1.3189773999999999
70.48899999999998,-128.40024,2011,3,0.67712057
70.8455,-129.24174,2011,3,0.90069115
71.19749499999998,-130.11475,2011,3,0.7370857
71.544495,-131.02075,2011,3,0.88952416
72.22325,-132.93625,2011,3,1.1382132
72.5545,-133.9485,2011,3,0.7927274999999999
72.88025,-135.0,2011,3,0.9808836999999999
73.1995,-136.09149,2011,3,0.8076321999999999
73.51175,-137.224,2011,3,1.0317395
73.818,-138.4,2011,3,0.86530334
74.1165,-139.62,2011,3,1.2451726
74.40775,-140.886,2011,3,1.4183921999999998
74.6905,-142.19925,2011,3,1.6231646999999998
74.96525600000002,-143.561,2011,3,1.8252045
75.2305,-144.97224,2011,3,1.8066542
75.487,-146.43375,2011,3,1.8366581999999998
75.733246,-147.9465,2011,3,1.538187
75.969,-149.511,2011,3,1.3496344999999998
70.035,-125.7645,2011,3,0.8507818000000001
70.4045,-126.53875,2011,3,0.90149504
70.770004,-127.34225500000001,2011,3,0.8786093
71.13125,-128.1765,2011,3,0.7360709
71.48825,-129.04276000000002,2011,3,0.6883136
71.84075,-129.94275,2011,3,0.764636
72.18875,-130.87775,2011,3,0.98026973
72.53075,-131.8495,2011,3,0.89209497
72.868,-132.85925,2011,3,0.92119145
73.1995,-133.9085,2011,3,0.81445384
73.5245,-135.0,2011,3,1.1914062
73.8435,-136.13425,2011,3,1.0628316
74.155754,-137.31375,2011,3,1.0435393
74.46025,-138.53976,2011,3,1.1366711999999999
74.758,-139.81375,2011,3,1.4550003
75.0475,-141.13725,2011,3,1.7654945
75.32825,-142.512,2011,3,2.0230663
75.6005,-143.93974,2011,3,1.7249192999999998
75.8635,-145.4205,2011,3,1.2716236
76.116,-146.95676,2011,3,1.4365873
76.35850500000002,-148.54825,2011,3,1.4116428
69.53924599999999,-123.25,2011,3,0.8216013000000001
