lat,lon,year,day,location
75.5755,-150.422,2000,1,WesternArctic
75.79425,-152.00799999999995,2000,1,WesternArctic
70.48899999999998,-128.40024,2000,1,WesternArctic
70.8455,-129.24174,2000,1,WesternArctic
71.19749499999998,-130.11475,2000,1,WesternArctic
71.544495,-131.02075,2000,1,WesternArctic
71.88675,-131.96051,2000,1,WesternArctic
72.22325,-132.93625,2000,1,WesternArctic
72.5545,-133.9485,2000,1,WesternArctic
72.88025,-135.0,2000,1,WesternArctic
73.1995,-136.09149,2000,1,WesternArctic
73.51175,-137.224,2000,1,WesternArctic
73.818,-138.4,2000,1,WesternArctic
74.1165,-139.62,2000,1,WesternArctic
74.40775,-140.886,2000,1,WesternArctic
74.6905,-142.19925,2000,1,WesternArctic
74.96525600000002,-143.561,2000,1,WesternArctic
75.2305,-144.97224,2000,1,WesternArctic
75.487,-146.43375,2000,1,WesternArctic
75.733246,-147.9465,2000,1,WesternArctic
75.969,-149.511,2000,1,WesternArctic
70.035,-125.7645,2000,1,WesternArctic
70.4045,-126.53875,2000,1,WesternArctic
70.770004,-127.34225500000001,2000,1,WesternArctic
71.13125,-128.1765,2000,1,WesternArctic
71.48825,-129.04276000000002,2000,1,WesternArctic
71.84075,-129.94275,2000,1,WesternArctic
72.18875,-130.87775,2000,1,WesternArctic
72.53075,-131.8495,2000,1,WesternArctic
72.868,-132.85925,2000,1,WesternArctic
73.1995,-133.9085,2000,1,WesternArctic
73.5245,-135.0,2000,1,WesternArctic
73.8435,-136.13425,2000,1,WesternArctic
74.155754,-137.31375,2000,1,WesternArctic
74.46025,-138.53976,2000,1,WesternArctic
74.758,-139.81375,2000,1,WesternArctic
75.0475,-141.13725,2000,1,WesternArctic
75.32825,-142.512,2000,1,WesternArctic
75.6005,-143.93974,2000,1,WesternArctic
75.8635,-145.4205,2000,1,WesternArctic
76.116,-146.95676,2000,1,WesternArctic
76.35850500000002,-148.54825,2000,1,WesternArctic
69.53924599999999,-123.25,2000,1,WesternArctic
69.92100500000001,-123.959,2000,1,WesternArctic
70.298996,-124.695,2000,1,WesternArctic
70.67325,-125.45975,2000,1,WesternArctic
71.04375,-126.25399999999999,2000,1,WesternArctic
71.4105,-127.0795,2000,1,WesternArctic
71.77275,-127.9375,2000,1,WesternArctic
72.13075,-128.83,2000,1,WesternArctic
72.48375,-129.75826,2000,1,WesternArctic
72.83175,-130.72423999999998,2000,1,WesternArctic
73.17475,-131.72949,2000,1,WesternArctic
73.51175,-132.776,2000,1,WesternArctic
73.8435,-133.86575,2000,1,WesternArctic
74.1685,-135.0,2000,1,WesternArctic
74.487,-136.18124,2000,1,WesternArctic
74.7985,-137.41125,2000,1,WesternArctic
75.10225,-138.691,2000,1,WesternArctic
75.3985,-140.02425,2000,1,WesternArctic
75.68625,-141.41075,2000,1,WesternArctic
75.9655,-142.85324,2000,1,WesternArctic
76.23475,-144.35299999999995,2000,1,WesternArctic
76.49425,-145.91101,2000,1,WesternArctic
76.7435,-147.52875,2000,1,WesternArctic
70.173004,-122.87275,2000,1,WesternArctic
70.555504,-123.5975,2000,1,WesternArctic
70.935,-124.351,2000,1,WesternArctic
71.310745,-125.134,2000,1,WesternArctic
71.68200999999998,-125.949005,2000,1,WesternArctic
72.04974,-126.79775,2000,1,WesternArctic
72.41275,-127.681,2000,1,WesternArctic
72.77175,-128.60101,2000,1,WesternArctic
73.126,-129.55973999999998,2000,1,WesternArctic
73.47475,-130.5585,2000,1,WesternArctic
73.81799000000002,-131.60025,2000,1,WesternArctic
74.155754,-132.68625,2000,1,WesternArctic
74.487,-133.819,2000,1,WesternArctic
74.81225,-135.0,2000,1,WesternArctic
75.13000500000003,-136.232,2000,1,WesternArctic
75.44075,-137.517,2000,1,WesternArctic
75.744,-138.85675,2000,1,WesternArctic
76.0385,-140.25375,2000,1,WesternArctic
76.3245,-141.70999,2000,1,WesternArctic
76.60125,-143.22675,2000,1,WesternArctic
76.86774399999999,-144.80624,2000,1,WesternArctic
77.124,-146.44925,2000,1,WesternArctic
69.6335,-120.41725,2000,1,WesternArctic
70.027,-121.07525,2000,1,WesternArctic
70.41725,-121.75951,2000,1,WesternArctic
70.80525,-122.47125,2000,1,WesternArctic
71.569244,-123.98276000000001,2000,1,WesternArctic
72.3195,-125.62299999999999,2000,1,WesternArctic
72.68825,-126.49525,2000,1,WesternArctic
73.05275,-127.40525,2000,1,WesternArctic
73.4125,-128.35475,2000,1,WesternArctic
73.76725,-129.3455,2000,1,WesternArctic
74.1165,-130.38025,2000,1,WesternArctic
74.46025,-131.46024,2000,1,WesternArctic
74.7985,-132.58875,2000,1,WesternArctic
75.13,-133.768,2000,1,WesternArctic
75.455246,-135.0,2000,1,WesternArctic
75.772995,-136.28749,2000,1,WesternArctic
76.08299,-137.6325,2000,1,WesternArctic
76.38475,-139.03775,2000,1,WesternArctic
76.678,-140.5055,2000,1,WesternArctic
76.962,-142.03799999999995,2000,1,WesternArctic
77.236,-143.63725,2000,1,WesternArctic
69.05775,-118.0905,2000,1,WesternArctic
69.461,-118.68625,2000,1,WesternArctic
69.861496,-119.305,2000,1,WesternArctic
70.25925,-119.949005,2000,1,WesternArctic
70.65425,-120.61875,2000,1,WesternArctic
71.04675,-121.31625,2000,1,WesternArctic
72.9555,-125.27225,2000,1,WesternArctic
73.3255,-126.17023999999999,2000,1,WesternArctic
73.69124599999998,-127.108246,2000,1,WesternArctic
74.05174,-128.08875,2000,1,WesternArctic
74.40774499999998,-129.114,2000,1,WesternArctic
74.75799599999998,-130.18625,2000,1,WesternArctic
75.10225,-131.30899,2000,1,WesternArctic
75.44075,-132.483,2000,1,WesternArctic
75.773,-133.7125,2000,1,WesternArctic
76.0975,-135.0,2000,1,WesternArctic
76.41499,-136.34775,2000,1,WesternArctic
76.72399999999998,-137.759,2000,1,WesternArctic
77.02475,-139.23623999999998,2000,1,WesternArctic
77.3165,-140.7825,2000,1,WesternArctic
77.59825,-142.39975,2000,1,WesternArctic
69.2695,-116.98524499999999,2000,1,WesternArctic
69.67699999999999,-117.565,2000,1,WesternArctic
70.08175,-118.16825,2000,1,WesternArctic
70.48375,-118.79625,2000,1,WesternArctic
70.88325,-119.45025,2000,1,WesternArctic
71.28,-120.1315,2000,1,WesternArctic
73.59025,-124.895,2000,1,WesternArctic
73.961754,-125.81925,2000,1,WesternArctic
74.3285,-126.78725,2000,1,WesternArctic
74.6905,-127.80075,2000,1,WesternArctic
75.0475,-128.86275,2000,1,WesternArctic
75.3985,-129.97574,2000,1,WesternArctic
75.744,-131.14325,2000,1,WesternArctic
76.083,-132.3675,2000,1,WesternArctic
76.415,-133.65225,2000,1,WesternArctic
76.739746,-135.0,2000,1,WesternArctic
77.0565,-136.41425,2000,1,WesternArctic
77.36500500000002,-137.8985,2000,1,WesternArctic
77.66475,-139.4555,2000,1,WesternArctic
77.9545,-141.0885,2000,1,WesternArctic
67.807755,-113.814,2000,1,WesternArctic
68.22725,-114.29600500000001,2000,1,WesternArctic
69.06024000000001,-115.31675,2000,1,WesternArctic
70.2935,-117.007,2000,1,WesternArctic
71.104004,-118.25399999999999,2000,1,WesternArctic
71.50525,-118.9185,2000,1,WesternArctic
71.90375,-119.6115,2000,1,WesternArctic
74.597,-125.43975,2000,1,WesternArctic
74.965,-126.43899499999999,2000,1,WesternArctic
75.32825,-127.488,2000,1,WesternArctic
75.68625,-128.58925,2000,1,WesternArctic
76.0385,-129.74625,2000,1,WesternArctic
76.38475,-130.96225,2000,1,WesternArctic
76.72400999999998,-132.241,2000,1,WesternArctic
