lat,lon,year,day,sit
70.9485,-160.91899999999995,2011,4,1.0823056
71.09325,-162.21625,2011,4,1.1289468
71.05475,-157.88074,2011,4,1.6660298999999998
71.22224399999998,-159.16125,2011,4,0.7143014
71.37975,-160.4635,2011,4,1.6410846999999995
71.52775600000002,-161.78725,2011,4,2.0506837
71.66525,-163.13126,2011,4,1.9509901
70.48425,-151.20377,2011,4,1.4412962999999999
70.70025,-152.38275,2011,4,1.9317718000000001
70.90774499999998,-153.58676,2011,4,2.11579
71.10675,-154.81725,2011,4,1.0155296
71.29675,-156.07299999999995,2011,4,1.0914447
71.4775,-157.35326,2011,4,1.4387101999999998
71.6485,-158.658,2011,4,1.0454569
71.80975,-159.9865,2011,4,2.1310976000000004
71.96075400000002,-161.33775,2011,4,2.421806
70.17325,-147.12724,2011,4,2.639958
70.65425,-149.3815,2011,4,1.3622131000000002
70.88325,-150.54973999999999,2011,4,1.807936
71.104,-151.746,2011,4,1.5756303999999999
71.31625,-152.96923999999999,2011,4,2.174284
71.51925,-154.22,2011,4,1.4425156000000001
71.7135,-155.4975,2011,4,1.1146681
71.897995,-156.8015,2011,4,1.4292301
72.07300000000002,-158.13126,2011,4,1.4125068
72.238,-159.487,2011,4,2.2053728
72.39275,-160.8665,2011,4,2.9379957
70.29899999999999,-145.305,2011,4,1.5947223
70.555504,-146.4025,2011,4,1.9136186999999998
71.04675,-148.68451000000005,2011,4,1.6204252000000001
71.28,-149.8685,2011,4,1.7191450000000001
71.50525,-151.08151,2011,4,1.8025921999999999
71.72175,-152.32425,2011,4,1.3561614
71.92975,-153.5955,2011,4,1.8951354999999999
72.12775,-154.89575,2011,4,1.652138
72.316505,-156.224,2011,4,1.816226
72.4955,-157.57976000000005,2011,4,1.926136
72.6645,-158.96274,2011,4,2.204583
72.82300000000002,-160.37175,2011,4,2.555024
69.84625,-141.39075,2011,4,1.7656386999999998
70.12825,-142.4115,2011,4,1.6780818
70.4045,-143.4615,2011,4,1.5147808999999999
70.67325,-144.5405,2011,4,1.9548616
70.935,-145.64949,2011,4,1.9906608000000001
71.43525,-147.9575,2011,4,1.4814701000000001
71.67399999999998,-149.1575,2011,4,1.4996691
71.90375,-150.3885,2011,4,1.5175513999999999
72.125,-151.64975,2011,4,1.575724
72.337006,-152.9425,2011,4,1.6635776000000002
72.53975,-154.2655,2011,4,1.9961556
72.73275,-155.6185,2011,4,2.2164576
72.91624499999998,-157.00125,2011,4,2.2429996
73.08925,-158.4125,2011,4,2.5575664000000002
73.251755,-159.85175,2011,4,2.9432442
69.30199999999999,-137.66325,2011,4,2.2697997
69.608246,-138.60449,2011,4,1.9335923
69.90825,-139.57399999999998,2011,4,1.1988193999999999
70.20175,-140.57225,2011,4,1.7226378
70.48926,-141.59976,2011,4,1.414298
70.770004,-142.65775,2011,4,1.4044535
71.04375,-143.746,2011,4,1.5917019
71.310745,-144.866,2011,4,1.5730648
71.56975,-146.01724,2011,4,1.7712404999999998
71.82125,-147.20074,2011,4,1.7284814999999998
72.06425,-148.41648999999995,2011,4,1.5382314
72.298996,-149.66475,2011,4,1.654096
72.52475,-150.94576,2011,4,1.7145918999999998
72.741745,-152.259,2011,4,1.7721209999999998
72.94975,-153.60501000000005,2011,4,1.7470381000000001
73.147255,-154.98325,2011,4,2.0984309
73.33475,-156.39275,2011,4,2.0881755
73.51199,-157.83373999999995,2011,4,2.336226
69.322754,-135.888,2011,4,2.0267177
69.638504,-136.80399,2011,4,2.282023
69.94925,-137.748,2011,4,2.1685762000000004
70.25399999999999,-138.72125,2011,4,1.3274636999999998
70.553,-139.7245,2011,4,1.5403438999999999
70.845505,-140.7585,2011,4,1.8880508000000005
71.13125600000002,-141.8235,2011,4,1.4981438999999999
71.4105,-142.9205,2011,4,1.5490313
71.68225,-144.05100000000004,2011,4,1.3940493999999999
71.94675,-145.214,2011,4,1.5852692
72.203,-146.411,2011,4,1.7340175
72.45125,-147.64224,2011,4,1.6604729
72.69125,-148.908,2011,4,1.8046827
72.92225,-150.20825,2011,4,1.9235482
73.14426,-151.543,2011,4,1.828275
73.35651,-152.91275,2011,4,1.8851963
73.55875,-154.31673999999995,2011,4,2.307756
