lat,lon,year,day,sit
70.9485,-160.91899999999995,2011,5,0.7062193
71.09325,-162.21625,2011,5,0.80579233
71.22224399999998,-159.16125,2011,5,0.75481045
71.37975,-160.4635,2011,5,0.76559734
71.52775600000002,-161.78725,2011,5,0.8405813
71.66525,-163.13126,2011,5,0.89208806
70.48425,-151.20377,2011,5,1.3799860000000002
70.70025,-152.38275,2011,5,0.9336281999999999
70.90774499999998,-153.58676,2011,5,1.6347103
71.10675,-154.81725,2011,5,1.2799671000000001
71.29675,-156.07299999999995,2011,5,1.0008569999999999
71.4775,-157.35326,2011,5,1.0069997
71.6485,-158.658,2011,5,1.0459949
71.80975,-159.9865,2011,5,0.9782413000000001
71.96075400000002,-161.33775,2011,5,0.9363499
70.17325,-147.12724,2011,5,1.2799784
70.41725,-148.24075,2011,5,1.5641863
70.65425,-149.3815,2011,5,1.4835902
70.88325,-150.54973999999999,2011,5,1.3590901000000002
71.104,-151.746,2011,5,1.4322493
71.31625,-152.96923999999999,2011,5,1.4926051000000002
71.7135,-155.4975,2011,5,1.3774188
71.897995,-156.8015,2011,5,1.4205482
72.07300000000002,-158.13126,2011,5,1.1850847
72.238,-159.487,2011,5,0.9189514999999999
72.39275,-160.8665,2011,5,0.9013504000000001
70.29899999999999,-145.305,2011,5,1.1372042
70.555504,-146.4025,2011,5,1.2763008999999998
70.80525,-147.52875,2011,5,1.4836272
71.04675,-148.68451000000005,2011,5,1.5287796
71.28,-149.8685,2011,5,1.3286066
71.50525,-151.08151,2011,5,1.4045069
71.72175,-152.32425,2011,5,1.5182056000000002
71.92975,-153.5955,2011,5,1.5544295
72.12775,-154.89575,2011,5,1.2659824
72.316505,-156.224,2011,5,1.4499195
72.4955,-157.57976000000005,2011,5,1.1377243000000001
72.6645,-158.96274,2011,5,0.91517305
72.82300000000002,-160.37175,2011,5,0.7475103
69.84625,-141.39075,2011,5,1.2396803
70.12825,-142.4115,2011,5,1.0544546000000001
70.4045,-143.4615,2011,5,1.3344183
70.67325,-144.5405,2011,5,1.0851777
70.935,-145.64949,2011,5,1.1694126
71.189255,-146.78824,2011,5,0.99234706
71.43525,-147.9575,2011,5,1.0412451999999999
71.67399999999998,-149.1575,2011,5,1.2632861000000002
71.90375,-150.3885,2011,5,1.3962626
72.125,-151.64975,2011,5,1.1852388
